"","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML","AML"
"U08015_at",4.8073549220576,7.31288295528436,8.30833903013941,3.32192809488736,6.96578428466209,3.32192809488736,3.32192809488736,6.4757334309664,7.34872815423108,6.8703647195834,3.32192809488736,4.95419631038687,5.32192809488736,7.33091687811462,7.14974711950468,7.33985000288462,5.32192809488736,5.7279204545632,4.58496250072116,6.4594316186373,3.32192809488736,6.14974711950468,3.32192809488736,3.32192809488736,6.49185309632967,6.52356195605701,5.95419631038687,3.32192809488736,3.32192809488736,6.85798099512757,7.57742882803575,6.5077946401987,7.38370429247405,7.36632221424582,7.68650052718322,6.52356195605701,6.7279204545632,6.24792751344359,3.32192809488736,7.27612440527424,6.52356195605701,3.32192809488736,3.32192809488736,7.4757334309664,6.08746284125034,6,6.16992500144231,6.91886323727459,7.35755200461808,6.64385618977472,3.32192809488736,7.14974711950468,7.05528243550119,5.35755200461808,5,3.32192809488736,5.52356195605701,4.64385618977472,3.32192809488736,7.76818432477693,7.14974711950468,6.28540221886225,5.39231742277876,3.32192809488736,3.32192809488736,6.39231742277876,6.4594316186373,4.24792751344359,6.97727992349992,3.32192809488736,7.54689445988764,6.75488750216347
"U08023_at",3.32192809488736,8.17492568250068,3.32192809488736,5.97727992349992,7.34872815423108,3.32192809488736,3.32192809488736,6.4093909361377,3.32192809488736,6.74146698640115,6.35755200461808,3.58496250072116,6.18982455888002,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,4.39231742277876,7.06608919045777,6.61470984411521,6.44294349584873,7.65105169117893,3.32192809488736,5.93073733756289,6.59991284218713,5.16992500144231,3.32192809488736,3.32192809488736,6.10852445677817,3.32192809488736,7.36632221424582,4.24792751344359,8.08746284125034,3.32192809488736,8.18487534290828,3.32192809488736,7.08746284125034,7.33985000288462,6.02236781302845,6.95419631038687,6.12928301694497,6.4262647547021,7.75488750216347,3.32192809488736,6.33985000288462,6.3037807481771,3.32192809488736,3.32192809488736,4.8073549220576,3.32192809488736,5.70043971814109,4.16992500144231,5.4594316186373,7.93073733756289,6.6724253419715,3.32192809488736,7.21916852046216,5.58496250072116,7.49984588708321,8.18487534290828,6.93073733756289,6.2667865406949,6.18982455888002,5.04439411935845,3.32192809488736,5.78135971352466,7.23840473932508,3.32192809488736,3.32192809488736,7.20945336562895,9.37937836707126,6.24792751344359
"U08049_at",5.70043971814109,5.4262647547021,7.28540221886225,3.32192809488736,6.20945336562895,6.49185309632967,6.49185309632967,6.65821148275179,5.83289001416474,7.07681559705083,6.32192809488736,5.32192809488736,3.32192809488736,6.68650052718322,5.35755200461808,7.28540221886225,7.4093909361377,6.02236781302845,3.32192809488736,3.32192809488736,6.62935662007961,7.39231742277876,7.82017896241519,7.01122725542325,6.90689059560852,7.17990909001493,7.28540221886225,3.32192809488736,3.32192809488736,6.53915881110803,5.64385618977472,3.32192809488736,4,3.32192809488736,6.94251450533924,6.4262647547021,5.64385618977472,6.79441586635011,3.32192809488736,7.39231742277876,6.4594316186373,3.32192809488736,7.61470984411521,7.64385618977472,4.64385618977472,3.32192809488736,6.44294349584873,3.32192809488736,5.75488750216347,3.32192809488736,5.88264304936184,7.76155123244448,6.6724253419715,4.64385618977472,7.53138146051631,6.76818432477693,7.76818432477693,6.5077946401987,3.32192809488736,6.82017896241519,3.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,7.4093909361377,6.24792751344359,6.62935662007961,7.48381577726426,3.90689059560852,3.32192809488736,8.04984854945056,5.28540221886225
"U08096_at",7.20945336562895,7.77478705960117,3.32192809488736,3.32192809488736,7.37503943134692,3.32192809488736,4.70043971814109,6.68650052718322,6.35755200461808,7.16992500144231,6.12928301694497,3.32192809488736,3.32192809488736,7.94836723158468,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,7.04439411935845,7.34872815423108,3.32192809488736,6.33985000288462,3.32192809488736,6.22881869049588,7.62205181945638,6.94251450533924,3.32192809488736,3.32192809488736,7.01122725542325,7.86418614465428,7.78135971352466,6.53915881110803,5.55458885167764,6.96578428466209,3.32192809488736,5.90689059560852,6.56985560833095,7.64385618977472,5.90689059560852,6.84549005094437,3.32192809488736,5.04439411935845,6.18982455888002,3.32192809488736,7.05528243550119,7.3037807481771,7.38370429247405,5.24792751344359,3.32192809488736,6.83289001416474,6.44294349584873,5.49185309632967,3.32192809488736,6.85798099512757,7.3037807481771,7.4262647547021,3.32192809488736,6.24792751344359,3.32192809488736,7.8073549220576,3.32192809488736,7.88264304936184,7.33985000288462,6.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.17492568250068,4,6.55458885167764
"U08377_at",7.4262647547021,5.4262647547021,4.16992500144231,3.32192809488736,7.59991284218713,7.33091687811462,6.4757334309664,7.06608919045777,8.81378119121704,7.33091687811462,7.93663793900257,3.32192809488736,7.4178525148859,6.62935662007961,7.23840473932508,4.95419631038687,6.08746284125034,3.32192809488736,3.32192809488736,8.7714894695006,6.62935662007961,6.97727992349992,5.85798099512757,8.39660478118186,7.56985560833095,5.32192809488736,8.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,4.32192809488736,3.32192809488736,3.32192809488736,6.62935662007961,3.32192809488736,7.72109918870718,3.32192809488736,6.33985000288462,4.8073549220576,6.06608919045777,6.6724253419715,6.4594316186373,7.02236781302845,3.32192809488736,7.31288295528436,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.79441586635011,6.84549005094437,5.39231742277876,7.13955135239879,7.5077946401987,7.34872815423108,7.88874324889826,6.04439411935845,6.18982455888002,3.32192809488736,7.4757334309664,6.04439411935845,7.54689445988764,8.89784545600551,6.55458885167764,5.32192809488736,3.32192809488736,3.32192809488736,6.96578428466209,5.61470984411521,7.85798099512757,7.10852445677817,8.08214904135387
"U08989_at",8.00562454919388,6.61470984411521,6.24792751344359,6.95419631038687,5.93073733756289,3.32192809488736,4.8073549220576,7.89481776330794,6.10852445677817,7.20945336562895,5.58496250072116,3.32192809488736,3.32192809488736,4.58496250072116,5.95419631038687,3.32192809488736,9.29920801838728,6.49185309632967,6.37503943134692,3.32192809488736,7.10852445677817,6.02236781302845,6.94251450533924,7.70043971814109,5.4262647547021,7.61470984411521,7.01122725542325,5.4262647547021,8.09803208296053,3.32192809488736,6.58496250072116,6.14974711950468,6.70043971814109,3.32192809488736,7.23840473932508,5.55458885167764,6.02236781302845,8.58120058192496,5.83289001416474,7.52356195605701,8.02790599656988,7.4594316186373,5.32192809488736,7.92481250360578,5.8073549220576,6.24792751344359,5.20945336562895,3.32192809488736,5.7279204545632,7.79441586635011,5,7.44294349584873,3.32192809488736,8.07681559705083,6.7279204545632,6.89481776330794,7.2667865406949,6.62935662007961,4.75488750216347,6.49185309632967,6.4262647547021,6.44294349584873,3.32192809488736,7.62935662007961,8.06608919045777,3.32192809488736,3.32192809488736,6.56985560833095,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736
"U08998_at",3.32192809488736,7.93073733756289,8,3.32192809488736,7.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.55458885167764,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,8.15987133677839,6.44294349584873,6.37503943134692,3.32192809488736,8.31741261376487,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.95419631038687,3.32192809488736,3.32192809488736,7.53915881110803,4.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.92481250360578,6.44294349584873,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4757334309664,3.32192809488736,6.59991284218713,7.7279204545632,6.93073733756289,5,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.82017896241519,3.32192809488736,6,5.35755200461808,3.32192809488736,3.32192809488736,4.08746284125034,3.32192809488736,3.32192809488736,7.35755200461808
"U09578_at",3.32192809488736,10.3923174227788,9.23122118071119,3.32192809488736,7.58496250072116,9.11113567023471,3.32192809488736,3.32192809488736,9,3.32192809488736,7.70735913208088,6.76818432477693,3.32192809488736,5.90689059560852,7.65105169117893,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.95419631038687,7.4178525148859,3.32192809488736,7.85174904141606,3.32192809488736,5.93073733756289,5.24792751344359,3.32192809488736,7.62935662007961,6.90689059560852,9.17242750864548,3.32192809488736,3.32192809488736,8.07146236255662,9.10590850857116,9.89633240390994,9.31741261376487,10.3376219019925,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,8.13442632022093,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.82017896241519,3.32192809488736,9.22881869049588,5.20945336562895,8.67948009950545,7.59991284218713,3.32192809488736,6.08746284125034,11.3370643386847,7.84549005094437,7.24792751344359,9.319672120947,9.23601419190008,8.00562454919388,7.2667865406949,9.07414146275251,8.90086680798075,8.06608919045777,8.40514146313634,8.50382573799575,7.56224242422107,8.48784003382305
"U09770_at",10.270295326472,9.84077792359505,11.0084286220706,9.05528243550119,11.2550285698187,10.2455527062557,8.93073733756289,7.55458885167764,12.8193807908646,11.7540523675289,10.8081597728684,9.44914864537544,6.53915881110803,8.33091687811462,10.2772874001304,9.66533591718518,3.32192809488736,9.76155123244448,3.32192809488736,3.32192809488736,9.16490692667569,8.4797802640291,8.83605035505807,9.77313920671969,6.93073733756289,10.4325419003883,3.32192809488736,9.40514146313634,3.58496250072116,9.96722625883599,3.32192809488736,3.32192809488736,5.85798099512757,7.13955135239879,11.3431857154479,10.2538474849874,9.78463484555752,8.68650052718322,9.98156728190301,11.0182001788132,6.56985560833095,7.70043971814109,3.32192809488736,10.4450148458684,10.7151040092362,3.32192809488736,9.1548181090521,5,7.74819284958946,9.69696752623429,9.39231742277876,10.5915223465707,10.5459297690855,9.25738784269265,7.45121111183233,9.39660478118186,6.44294349584873,8.17492568250068,12.8095671822597,11.0808175276083,10.940313597146,9.69348695749933,10.8948177633079,8.43879185257826,10.4252159032994,5.70043971814109,11.5048189876328,10.4828079567267,8.12928301694497,12.3300765547975,10.7372473430277,11.4537850554962
"U09860_at",4.32192809488736,6.32192809488736,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,4.39231742277876,7.03342300153745,4.16992500144231,3.32192809488736,5.4594316186373,5.90689059560852,7.5077946401987,4,4.24792751344359,3.32192809488736,7.3037807481771,6.93073733756289,5,6.04439411935845,3.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,5,5.7279204545632,6.56985560833095,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.12928301694497,3.32192809488736,5.4262647547021,3.32192809488736,3.70043971814109,9.46147944728616,5.39231742277876,6.12928301694497,5.85798099512757,6,6.16992500144231,3.32192809488736,5.83289001416474,5.8073549220576,6.4262647547021,3.32192809488736,4.70043971814109,5.4262647547021,3.32192809488736,3.32192809488736,5.83289001416474,5.04439411935845,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,6.61470984411521,6.4093909361377,6.22881869049588,3.32192809488736,6.24792751344359,6.65821148275179,5.8073549220576,3.32192809488736
"U10324_at",3.32192809488736,3.32192809488736,6.8073549220576,9.15734693536284,10.0861362250273,7.72109918870718,5.39231742277876,3.32192809488736,9.00562454919388,6.02236781302845,9.68650052718322,6.3037807481771,7.82654848729092,9.01402047031493,9.68123841177781,5.58496250072116,9.4093909361377,6.4093909361377,7,9.99435343685886,3.32192809488736,6.2667865406949,8.47167521439204,8.61838550225861,8.91587937883577,3.32192809488736,3.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,8.26209484537018,7.53915881110803,8.2240016741981,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.00562454919388,7.76818432477693,6.12928301694497,3.32192809488736,8.36632221424582,3.32192809488736,3.32192809488736,3.32192809488736,7.49984588708321,7.17990909001493,7.70043971814109,5.6724253419715,9.11894107272351,8.46352437327118,7.15987133677839,8.16490692667569,6.71424551766612,3.32192809488736,3.32192809488736,3.32192809488736,6.83289001416474,8.02236781302845,8.87344411251538,5.28540221886225,3.32192809488736,8.83920378809694,3.32192809488736,3.32192809488736,5.55458885167764,6.82017896241519,7.72109918870718,3.32192809488736
"U10362_at",5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,8.55074678538324,3.32192809488736,3.32192809488736,3.32192809488736,9.72280753116955,7.12928301694497,6.93073733756289,3.32192809488736,8.467605550083,7.33091687811462,8.37068740680722,6.8703647195834,3.32192809488736,8.10328780841202,8.0389189892923,8.4797802640291,3.32192809488736,3.32192809488736,3.32192809488736,7.23840473932508,8.02790599656988,7.75488750216347,3.32192809488736,3.32192809488736,5.04439411935845,9.25029841790633,4.64385618977472,8.18982455888002,8.2045711442492,6.97727992349992,8.17990909001493,8.79441586635011,3.32192809488736,5.61470984411521,7.2667865406949,3.32192809488736,8.37068740680722,8.19967234483636,7.04439411935845,3.32192809488736,8.33091687811462,8.80413102118332,3.32192809488736,3.32192809488736,3.8073549220576,7.467605550083,5.4262647547021,6.71424551766612,7.14974711950468,9.403012023575,3.32192809488736,7.29462074889163,8.24317398347295,8.81057163474115,7.55458885167764,6.83289001416474,3.32192809488736,3.32192809488736,7.7279204545632,6.91886323727459,8.11894107272351,3.32192809488736,3.32192809488736,3.32192809488736,9.31741261376487,8.27146302790437,3.32192809488736,3.32192809488736
"U10485_at",8.37937836707126,7.7279204545632,9.07948478382682,11.6737507394381,11.6908710092923,7.05528243550119,11.5891829670394,6.20945336562895,6.3037807481771,8.85174904141606,8.82972273508606,6.06608919045777,10.1059085085712,7.27612440527424,11.9918760990034,11.6891244049133,8.11374216604919,10.8105716347411,8.70043971814109,9.10852445677817,10.8177831217745,10.6193029554157,9.283088353024,11.6137894644726,7.60733031374961,7.92481250360578,10.9922302649659,7.67948009950545,3.58496250072116,7.79441586635011,7.96000193206808,8.42206476617281,3.32192809488736,7.79441586635011,8.78790255939143,6.82017896241519,6.65821148275179,6.93073733756289,8.02236781302845,7.45121111183233,8.31741261376487,8.68999797141945,10.4807902010958,9.868822554775,10.6943578872215,10.4072677642447,9.31061278165953,11.6631133084558,8.36632221424582,11.0525680508042,7.85174904141606,9.42206476617281,11.57931593758,11.5420645422834,7.27612440527424,8.27146302790437,7.73470962022584,8.73809225962049,6.59991284218713,8.03342300153745,5.24792751344359,7.43462822763672,7.89481776330794,7.03342300153745,6.97727992349992,7.57742882803575,7.10852445677817,4.24792751344359,6.53915881110803,8.10852445677817,9.19229281447077,8.76487159073609
"U10685_at",7.33985000288462,4.64385618977472,6.16992500144231,3.90689059560852,3.32192809488736,6.65821148275179,6.55458885167764,6.59991284218713,3.32192809488736,5.88264304936184,5.24792751344359,5.6724253419715,5.55458885167764,4.24792751344359,4.58496250072116,6.59991284218713,3.32192809488736,6.4757334309664,5.32192809488736,3.32192809488736,3.32192809488736,3.70043971814109,6.3037807481771,6.49185309632967,6.22881869049588,3.32192809488736,3.32192809488736,5.64385618977472,7.06608919045777,5.61470984411521,5.95419631038687,4.95419631038687,6.18982455888002,5.08746284125034,4.8073549220576,3.32192809488736,6.65821148275179,6.78135971352466,6.96578428466209,5.75488750216347,3.32192809488736,6.33985000288462,3.32192809488736,6.79441586635011,3.32192809488736,3.32192809488736,5.49185309632967,3.8073549220576,3.32192809488736,5,3.32192809488736,5.97727992349992,3.32192809488736,5.12928301694497,5.6724253419715,5.20945336562895,7.23840473932508,3.32192809488736,6,6.53915881110803,5,6.74146698640115,3.32192809488736,6.49185309632967,6.37503943134692,3.32192809488736,4.52356195605701,6.74146698640115,6.06608919045777,6.33985000288462,6.22881869049588,5.35755200461808
"U10991_at",6.2667865406949,8.467605550083,3.32192809488736,7.49185309632967,3.32192809488736,8.78135971352466,3.32192809488736,3.32192809488736,8.83289001416474,5.55458885167764,7.79441586635011,8.43879185257826,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.35755200461808,3.32192809488736,9.11374216604919,7.34872815423108,6.10852445677817,3.32192809488736,3.32192809488736,7.05528243550119,3.32192809488736,8.78790255939143,7.4262647547021,8.62935662007961,3.32192809488736,6.56985560833095,4,8.82972273508606,9.35314682549808,5.16992500144231,7.35755200461808,9.27379559921426,7.10852445677817,3.32192809488736,3.32192809488736,9.46964181723952,5.75488750216347,7.88874324889826,7.65105169117893,3.32192809488736,3.32192809488736,5.4594316186373,3.32192809488736,7.91288933622996,7.67948009950545,6.08746284125034,7,3.32192809488736,3.32192809488736,3.32192809488736,7.27612440527424,3.32192809488736,8.876516946565,3.32192809488736,6.14974711950468,5.8073549220576,3.32192809488736,7.96578428466209,3.32192809488736,3.32192809488736,3.32192809488736,6.91886323727459,3.32192809488736,3.32192809488736
