,BL,BL,BL,BL,BL,BL,BL,LCNEC,LCNEC,LCNEC,LCNEC,LCNEC,SCLC,SCLC,SCLC,SCLC
A_23_P65278,8.05687859598921,7.45800221955077,6.88127561157727,7.9191282537901,6.83028649206742,7.57859032191791,7.81145952426081,4.23223543535881,3.04670205029058,5.77101289555644,4.13551093263699,5.62883069488892,4.49669935229902,7.21444743608859,5.9632014746814,5.35581650330546
A_33_P3249135,7.73077211799703,6.51245538546914,7.26544588269304,7.1431990922332,7.11891599018628,7.38084594930437,6.933477726746,5.57971443245128,5.98186882376298,5.2584749566023,5.44545221239562,5.74854733008595,5.71718173394276,5.55403494637181,6.19440147205572,5.47616158467827
A_33_P3279162,5.02641647196186,5.01391256864386,4.78859219246081,4.98786465683785,4.55539950335637,4.58575626846841,4.63376297941062,5.33027006103065,5.0666579042488,7.64034045019158,8.18648920920394,5.77183827250615,5.69993908220296,5.2075301174412,5.59471897522136,5.61141463041694
A_33_P3303385,5.73929344350872,5.46599758603002,5.27195629418808,5.83559464103608,5.60772114629589,5.04906256776861,5.78661487589586,8.14129653748044,7.39965782198831,8.14337088346015,6.89308255691522,8.10319315602573,7.70150631731706,6.8736066250476,8.07010797160969,8.27938172051182
A_33_P3659876,4.52439022554053,3.73951961270258,3.9319863487189,4.3672458296914,3.80549454076251,3.6774471710882,5.00761974129944,6.27753306066611,7.71691003801191,6.7357348343446,5.89362209533008,7.70485957580095,9.18033054011907,6.97850407326539,7.26573887978967,7.36643769851841
A_24_P12435,6.0897705215964,7.3384126775313,6.35034844974427,5.23455458471017,7.08786683199977,6.88796653004462,7.29834181516274,3.93913223458684,4.89223743500244,3.71788853817314,3.85985839076187,5.49523543946398,3.87491714198077,5.13810444270526,4.77235232231843,4.86312853259223
A_32_P116058,8.20126975222223,7.47862369168998,7.79592249022955,8.23458135280726,7.70917487618835,8.0331515532066,8.6776560784523,6.11401731190607,5.9711286966614,6.08342791344073,4.97071372004253,7.46873162206937,6.0275070363938,6.24461516580951,6.47265158249625,6.39736588468865
A_33_P3236906,5.61325783259665,4.90752564474083,4.78859219246081,5.70167265053511,5.24367701570317,5.40665429533732,5.21846959810687,3.94668018550425,4.33186343300165,3.92606665249193,3.57524677641582,3.50946889186533,2.5806209240698,3.54466569729526,3.43638952595473,3.63815592156329
A_33_P3402284,6.82034758678724,5.9303105768695,5.90495267808496,6.97079710683585,6.4840286740427,6.08376030520577,6.61329344392335,3.623598658348,3.59029761451328,3.56385470120268,3.41963440046782,2.87910944400479,3.99554859141309,2.79065916037398,3.30570914665532,3.63815592156329
A_32_P15958,7.42296424272937,4.02076516612209,4.89090668546365,6.29026234929117,7.39618268518297,7.45466497720746,7.18933740285647,3.09498904499365,2.26163293619854,2.18475371273243,4.13551093263699,2.77097883916552,3.96122587331456,3.99271934770001,3.53691805661075,3.19191134128672
A_23_P110266,7.29303350826672,7.01614204896648,6.9683992559061,7.19562975688797,6.69242282183742,7.06544381727508,7.34722178885908,5.34944248722432,5.39752336717243,5.54299803590217,5.82982801912657,5.57758962860776,5.41501590857238,5.49543998063361,5.23556399075212,5.64134275994658
A_33_P3334515,10.2511610876013,10.7264625571039,10.2640312810641,10.7459410031778,10.5124212680671,10.7791084436179,10.5681706052373,9.49985608971174,7.40235388567693,5.59378574930984,9.694947552717,7.93003691628125,6.10492764958002,7.07725819205262,9.9514411208468,6.726599052127
A_23_P140748,4.76557231865447,5.15408729795192,5.36787628329259,5.83559464103608,5.54440681923465,5.84386035025377,4.68373621950309,6.19870449955194,7.73098434386571,9.87639332744718,9.09839589209936,7.20378315287039,10.7112212421794,7.19519460293673,10.8734903175312,9.07726826078409
A_23_P26254,7.78216335527809,7.41730472152921,8.04079017065595,8.00692608335598,7.96387553953381,8.13729900816655,8.22903247428105,6.78030299031803,7.21732847665597,7.41334302897512,6.75422890026143,6.54130122545846,7.33383255015469,5.72060567203318,6.57668399944003,6.07442426497927
A_23_P256172,11.2300283689343,10.9286900660202,10.9677311197942,11.1122037354971,10.8919123694637,11.0694586346261,11.0532348771299,10.012730269848,9.53225988863883,9.80455571194342,10.2790817571661,10.5492559117621,9.45628527371856,9.09642054685318,9.59224810865282,9.44756258096
A_24_P782308,6.61143359067554,5.91120087723511,6.32747895830059,4.78634219965016,6.23930821408231,4.72328424785944,5.9001372637807,3.83445737644695,4.11850887369898,3.69378442068349,3.8782571055261,4.06088453332218,4.70039722113406,4.69596366660802,4.62554682347792,5.5837652449473
A_23_P344555,8.05245925349331,9.41882275143553,8.60772731207414,8.54694462116221,8.55475383869928,8.04585920688123,7.84565663174718,5.66083588093678,3.85160918220226,4.11348945190942,8.0436718013378,5.16975096374978,4.74487289290576,4.48426089537872,6.19486527267884,4.49935904044169
A_23_P129157,8.15023959373281,8.30326608351773,8.03252526571922,8.398978918304,8.58308523739904,7.85831839889952,8.41182105381325,4.00423273008492,5.70509591787295,5.04958809530121,6.61883281332221,5.3307175635627,3.57827467854074,3.09432704907566,3.66775639177835,3.12704096467924
A_32_P68050,7.69259864870253,7.01312118047875,5.90495267808496,7.31569377355733,7.08129124401031,7.68867052428144,6.63318718101981,5.49127456807363,4.0509986218043,5.84621330923205,5.92141153623135,5.29280781990137,4.78369018977994,5.48323401635505,4.89090668546365,5.10253041538581
A_23_P337270,10.639211320134,10.1272658060566,9.90128753275552,10.4580676460892,10.4253281231731,10.5033885743006,10.1192419812756,3.33727698856858,3.59029761451328,4.09651136629572,3.86239766814142,2.9739709189501,3.6453798383309,5.03949851296131,3.8247127081822,5.88525607694342
A_33_P3284045,8.66782369343129,8.16905164807674,8.19574477884809,8.53945239442717,8.07052730252732,8.59635548276916,8.08745002339058,3.73951961270258,4.09914439377385,3.83422663463585,3.72935790181206,4.29099260986958,4.29559141171575,4.98074319527145,4.3206260799186,5.38091844296615
A_33_P3422213,9.25535487096412,8.26340458141723,7.84361149567672,8.82241375387944,8.28611337258877,9.69182107438736,9.45628527371856,2.99108340573426,3.22603963665681,3.92606665249193,4.13551093263699,3.15189264082668,4.29559141171575,5.37766893978126,3.89912325760196,4.11484243476752
A_23_P155301,10.6885623857337,9.8426166333985,9.9503928952044,10.7287289439415,10.235917839601,10.6759686806133,10.2292102189199,6.80873201753523,6.46833011259808,6.19470925715428,6.09633477846909,5.13111442224868,5.69993908220296,7.63649381786855,6.99573983275537,6.70840396041911
A_23_P211973,11.9670395893991,11.0626032076057,10.9700254889638,11.7737113107983,11.7843463015705,11.8328705204003,11.5696987344231,7.71433625608707,7.38907272269494,7.20805833034095,8.37726783952891,5.08138046611649,6.14046085129772,9.11410203550822,8.19312839046031,8.43220554571898
A_23_P35219,4.73705391596128,4.95404076276569,4.05206283093908,4.91564228609825,4.76874695798312,4.68898924878759,5.09461375389653,6.52372795546602,6.38920024289957,7.13801483197867,6.35515856542034,7.15932721420403,5.89177327510011,6.67281843410712,5.8834332926259,5.57799045423984
A_23_P121276,6.56106776146345,6.33676410104163,5.79783077954799,6.29407402914488,6.6140052510912,6.44199337697203,6.29601952136672,6.25298465546885,4.62481861127825,5.34596038182792,5.00657822755969,5.38193767994295,5.72483061033552,5.69235932921325,5.63517966392769,4.11095570076924
A_23_P353574,7.86842183653046,7.47622032631107,7.63649381786855,7.5680564970463,7.43395641232411,7.75476699457332,8.03796259002266,7.04180377943618,7.18190468151847,6.88871382714368,6.81314893916451,6.29601146827511,4.04281576826876,6.56244405740683,7.4422755424376,4.76888344591053
A_23_P10025,8.64167179614096,8.40905475952399,8.0211171710684,8.41500983384243,8.14260450365356,8.01757402196544,8.66635996747521,4.43757056893411,3.91974030848283,6.7362974801614,4.57446643685593,4.07246205525731,5.01752523010164,3.33320562755429,6.59402121756284,4.26074490242869
A_23_P3681,3.60889300906628,4.02076516612209,2.87910944400479,3.9319863487189,2.93323428202368,3.38552883097333,3.3417308176092,6.75130247457189,7.51457171737078,7.40578570928443,6.16642841132037,6.75381120270722,7.3836834154226,5.91544819966958,6.85989295744171,5.38091844296615
A_33_P3293524,3.88698497604456,3.8247127081822,3.6199362750124,3.87781377069817,4.18344350946154,3.74625453953028,4.36942868009957,4.19825512911361,4.33186343300165,6.63998397475332,4.65180992642492,4.81605991998903,5.19527705189311,4.8208533416812,6.13533905474711,5.27545254427861
A_23_P359647,7.24721494157176,7.54636507954414,7.6980840596768,7.56363998595728,7.33524767150166,7.21646435632471,7.62212367562483,6.77014861089036,6.49988444228982,6.34648496175206,6.82988742966962,5.87102947389509,5.82634431128403,5.68287446648047,6.98593267505163,5.93974677118095
A_23_P42718,5.58159855663968,4.98074319527145,4.86947457999417,5.42984886474369,5.60772114629589,5.04906256776861,5.78661487589586,6.09633477846909,5.9711286966614,6.45271622607325,6.29601146827511,6.31821665158587,5.69993908220296,5.98329481861912,6.13533905474711,6.97886153676677
A_23_P85682,7.43922986108341,7.54261386608066,7.24508401219059,6.81883947368356,7.3266243355362,6.98806854695645,7.18717884172703,4.99456367249159,4.90102025342566,4.12609440277612,6.00990504816034,5.70033448369754,5.52931652877721,6.61069208453684,5.51212154779948,6.25558043104277
A_33_P3319625,7.11355422202158,7.38786188263311,6.89516728212273,7.09256644295159,7.32063773405049,7.45054697617651,7.13231421354176,4.37160823276413,4.93578777664222,3.6199362750124,6.87859610099076,5.55019140271225,4.89090668546365,7.02476661071863,5.34587387264664,5.75356999756501
A_33_P3249509,8.62906316348726,8.27006498331559,8.58759267596942,8.59168861019184,8.21771884426441,8.80553457231675,8.37278654047248,6.13726185992581,8.35898390923647,5.92066746577588,7.7796009040812,7.0263237849666,7.90715782039047,8.04215912653982,7.19519460293673,7.98378147234524
A_23_P120860,5.76483944422056,6.6366411505724,5.62515676621354,5.56346785120551,5.91673216481267,5.65764455802187,6.08785614597557,8.10228505253233,7.02043352589862,7.75726553561788,9.30723400588818,6.08082906791117,8.25766344422305,7.83378011967359,6.86002160431753,7.64262191590729
A_24_P365753,8.70394926976567,7.5451871613929,8.33104605797593,8.5631274574827,7.26398000397245,8.23173459459604,7.95953520199159,6.43953102788442,6.43641103693347,5.1928139010075,6.60289492287389,6.84035412602333,6.45348808601164,7.34469056093279,6.96809891479881,5.81171398658914
A_23_P10135,5.99959324653441,6.5785720828675,6.41912942457537,6.79783280258657,5.64243323281276,6.36107892158304,6.67966599648081,9.28550500348225,7.95645287656918,7.74932950295091,7.69684208197402,7.84420019680675,7.47254429526334,7.42480209691981,7.6251203838656,7.88042967874942
A_33_P3380331,5.1285391522816,5.61417855135266,4.70636247967796,5.15282057882004,5.18972903674884,5.46395616513868,5.30312164695029,7.14892859867335,6.04263248376203,5.96969061964684,6.68186326925504,6.5466160527869,5.84973556790084,5.52201519735398,6.09369661353854,5.47616158467827
A_33_P3327108,5.56781675150574,5.52008482129232,5.44133411061273,5.37928473707098,5.47385493744474,5.29624765871014,5.69891656839058,6.68078191240194,6.37411680322866,6.41520256685152,5.99590803603645,5.92690461513342,6.22801683043025,6.47282139893673,7.11740466698248,6.9573793126969
A_33_P3489737,4.38070765461893,3.96519397004423,5.04651030907888,3.86601472305951,4.17911988046972,3.60982321308124,3.2687649931163,5.68464946384654,6.39424142487962,7.33764207745797,5.76456634126362,6.05331086339272,5.04309186867838,5.66171645380647,4.83321530293685,6.31004399826133
A_23_P340019,6.35337990352129,5.05314211865033,6.15445274977694,6.21214534641889,4.96495113045957,6.14365276500713,6.04945561213503,2.78412884380874,3.96700333221141,3.22603963665681,3.33727698856858,1.07310701614709,4.83671735770048,4.25602623029225,4.45414024542948,5.33362797162004
A_23_P156402,10.6603280693883,10.4292734334535,9.9503928952044,10.8935959625953,10.0081625861234,10.8582827234375,10.6925180475195,4.03458623735107,5.64693906011545,4.89090668546365,3.72935790181206,5.09463547477753,4.83671735770048,5.7359136226183,5.40452708921485,4.91052681292382
A_23_P46063,9.87158873136106,9.34702768954526,9.39870513060451,9.90808401974476,9.15461424027563,9.76655078635221,9.6761456615973,7.42506445650039,7.21140853335095,7.92739329116347,5.81251640991,8.27669477779344,7.84733588548838,7.98609493212745,7.78900836520918,5.59098244408381
A_24_P14010,7.49197613991248,7.55149487771909,7.96873094237055,7.48862200231668,5.80926255260185,7.63257059184414,7.92413148084642,8.30612921496506,9.068188418809,8.5997862332185,9.20167240242566,8.70235484958235,8.84945035019637,8.62199157658139,9.07244261237595,7.67889870907249
A_23_P70148,5.22118892483669,5.66272745621744,5.50905437764099,5.1374506861922,4.94218693966736,5.51684434667313,5.68143361780923,6.22062310559597,6.33002670771362,7.21717789142993,5.76754582541772,7.4785326437681,7.70376160590004,7.45684377072558,7.65242351715073,6.23226508108732
A_23_P336015,5.1285391522816,5.0666579042488,4.81605991998903,4.7787714742253,5.30312164695029,5.55691089916812,5.19896391099828,6.21518269915689,5.55499423445524,6.90479365864139,6.16642841132037,5.62883069488892,6.08508910697614,6.501549944697,5.91619496614053,5.52299600696935
A_33_P3394828,7.97395249993609,7.92061759846082,8.04079017065595,7.82603651543551,8.00955269273955,8.18354585658938,7.79480627297057,8.3205076188089,8.52116151251856,8.37128967548204,8.88239684828677,8.60564418103322,8.04872911951794,8.13993861994723,8.27342011580841,8.21908117368254
A_23_P420863,5.1536558159988,4.58975911928301,4.57550104579015,4.19203415694862,5.0898917219753,4.93575509200434,4.8808950996901,3.61820012308527,3.67905330378249,2.60173211715048,3.93179407802443,4.07608881483052,3.02316690772704,2.68761201779487,2.60673463630988,3.85815078341362
A_24_P384755,4.20315873499995,4.122627862262,3.55237195331862,4.45208196517834,4.21048303418724,4.24893009487384,3.96700333221141,4.8740940528357,5.77266317752134,5.72572639094909,5.264938272274,5.13111442224868,5.23890943693362,4.51850104655646,5.13625121218832,5.27545254427861
A_23_P71591,7.12974108627142,7.14128418910323,7.39350379525307,7.12909708673313,7.49408620902422,7.09355709571003,6.70711003352093,7.86426792631759,9.03005691929259,7.69379677875945,8.13777929694247,7.24745959038192,8.12499730664268,7.96513901553012,7.69640743202059,7.70496761577185
A_24_P151727,10.6194158229329,11.002898900421,10.8045241356919,10.9109840926864,10.5444363204983,10.7348148083983,10.5924755809932,11.6852907446262,11.8986441593844,11.0818791460248,11.4145519197843,12.2527243989753,11.4665836129237,12.1526477394843,12.8423628440568,12.5122304193329
A_24_P413437,8.44552221844186,9.1941737705794,9.23177788727627,8.57913000985493,8.48096972774949,8.58688934671437,8.75211117908751,9.6273584767145,9.93552985262737,9.05650416381942,11.0514409863326,10.7327616057628,10.6225787356761,10.2997239854346,10.5106227179184,10.8284197248635
A_23_P218597,6.19498260526565,5.78000634107374,5.31699127049347,5.5094797039616,6.41007431873399,5.50174357846658,5.35735285519687,3.3754119961949,3.29911677613727,3.83859642395793,4.76218289894383,3.72317063338357,3.47192858220388,3.07491240955029,3.47852129568293,4.51329055519839
A_24_P409346,6.31934621806876,6.47188991016433,5.66970239938866,6.51047869976031,6.33618443812999,6.3752689994382,6.60150277327084,7.50467567121037,6.92236982888114,7.0091017232602,7.46388772630784,7.13279616440231,7.08826573623256,7.35381470823504,7.18004050242726,6.96196426571094
A_24_P88801,8.86113017658406,7.94783665764601,8.28452343083609,8.44841418874655,8.19969199908807,8.57689418814491,8.62042605517871,3.55455836540726,4.47786312387571,5.00373237121233,4.71422239662195,4.2158123649907,4.75228937172717,5.85966347384519,5.9784665125027,5.19334419880104
A_33_P3261869,6.68537195973967,6.61121972702933,7.0333963872281,6.83976385306366,6.96521527028489,6.70148956786523,6.94925136634512,6.04468281270883,5.43819164584383,6.13019901020269,6.5719529519903,5.97543434681502,6.45348808601164,6.35393119801537,5.70686089194369,6.37255095590798
