"","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG"
"36469_at",4.35755200461808,6.4599233626769,6.61191006735408,5.09634619899318,7.39891466788541,6.21781233083886,7.28669636456141,4.88459792099006,6.34518344718767,3.87282875953489,7.41717741190639,6.87221314397577,7.08937102807684,7.36536009681043,5.47897180503294,4.3305584000308,6.90725122429203,5.35790383855249,4.8011586560937,7.56567332962135,5.56498780095989,6.42676793265554,3.35614381022528,3.57410150808939,3.62527048937469,5.99412711400313,4.05571626351254,7.09718938723511
"36479_at",3.32192809488736,4.50462039240355,3.32192809488736,4.41210404467757,3.99276843076892,4.54966917072649,4.42559357765306,4.4995270242151,4.80632405739003,6.40531168259745,3.32192809488736,6.19081236791614,6.28355142317431,4.32337006906127,3.877744249949,3.32192809488736,5.62673115067279,3.32192809488736,4.2861418728343,4.87233628810464,4.00898878322726,4.41210404467757,5.47248777146274,3.47508488294878,5.56285295958392,3.32192809488736,5.44658708530688,3.32192809488736
"36491_at",3.32192809488736,3.32192809488736,5.66845955691538,9.05717947067379,3.70708299177171,3.32192809488736,3.32192809488736,4.45549162062847,7.15035658020834,9.18418109580547,6.66249036391378,7.03738222200308,5.64038956005495,6.27891401949994,3.32192809488736,3.39917109381982,3.32192809488736,4.83844759254846,8.60921568248433,3.32192809488736,3.32192809488736,4.58736499093646,3.32192809488736,4.22419466397043,7.16057737834079,3.32192809488736,5.9387562614923,3.67919857056692
"36534_at",3.32192809488736,6.869007701616,4.04351949366274,5.60050764534579,5.24640808724638,7.24878148797396,4.95373084981149,4.80426011563474,4.72519581722666,4.37989816352469,4.07724299893246,4.43496176018725,5.63052196347164,5.17552460108987,3.32192809488736,4.36667191611176,6.4317900833788,4.35755200461808,3.32192809488736,4.06608919045777,3.32192809488736,4.01077983875324,3.46597446450407,3.82984955984469,5.11727946005392,4.03210084316702,3.67016051412663,4.67863534782274
"36543_at",3.32192809488736,4.56132613645392,4.77557736093065,3.32192809488736,4.80529245560071,5.91838623444635,7.11092694699347,4.84297883178833,5.14974711950468,4.03826057517535,5.18784690943957,5.49984588708321,6.03011533090807,4.13586316536868,3.32192809488736,6.29057185085208,3.9136075118231,6.14913740122799,3.32192809488736,5.11561593142811,3.32192809488736,5.48188013962029,4.24488705912353,5.77820857639809,3.96532254836725,3.75274859140713,3.51727569320958,3.32192809488736
"36555_at",3.32192809488736,9.66474948106201,3.32192809488736,4.07210580048042,8.55815281398583,3.53106949272595,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.60925262588064,7.41438926800622,3.32192809488736,3.32192809488736,4.97085365434048,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"36562_at",3.43295940727611,7.32831589166607,5.00629802390037,6.19278595925112,6.14180061165247,4.96947286459633,3.32192809488736,3.32192809488736,4.83491342970104,4.87282875953489,3.32192809488736,6.17412673742093,4.8923910259134,4.57106999816771,3.54843662469604,3.32192809488736,5.56193705962243,5.30524096595448,5.26190685982807,4.83187724119167,5.48639259427596,3.9429835981871,3.51475349843975,3.32192809488736,3.32192809488736,3.32192809488736,4.43895814789755,5.07296327155522
"36567_at",5.71973105674985,10.1273495410591,4.81915722367497,6.09021830165332,9.65590632950608,6.56102057782927,5.55336050333533,4.43362716708478,5.67694435910691,7.16982481080781,5.39814511650441,5.43162295971329,7.41345868800798,8.73907174335067,4.60880924267552,5.04483123344781,8.24441140878099,3.67016051412663,5.00270252037982,5.41413553298445,5.75114232472695,5.23572705983806,4.02945288578697,5.08065766334523,5.72191944555154,4.45746296464855,4.55397480823747,6.12018602753186
"36568_at",3.32192809488736,9.49912834649932,3.32192809488736,5.3037807481771,8.86136611027473,4.80219321694183,3.32192809488736,3.32192809488736,3.32192809488736,5.51506901403224,3.32192809488736,3.32192809488736,5.73145480769835,7.89766397351695,3.32192809488736,3.32192809488736,7.76480525840472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.88362081628567
"36591_at",3.32192809488736,9.84246034864554,3.32192809488736,3.88557436437143,8.95035176203436,6.74443022998792,3.32192809488736,6.13565798936878,4.69821847822441,5.77162151792327,3.32192809488736,3.32192809488736,4.33485426933163,8.10208068587437,3.32192809488736,3.32192809488736,6.43862553808838,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.90881290773955,3.32192809488736,3.32192809488736,3.32192809488736,4.51475349843975
"36596_r_at",7.31288295528436,7.0948694327187,7.06458110919057,6.52105073690096,6.90195294759188,6.30597052098439,9.03965934617711,5.12680770314203,7.41861162831614,8.6212460287096,7.57357145348239,3.44228003525258,8.94789988624827,7.16400181665555,5.47897180503294,7.47969943851347,6.59350317242411,6.51017075115177,3.32192809488736,6.46564802598228,3.32192809488736,6.72533217137268,6.5737986435893,7.30003218010115,6.71534429535891,6.33860269035263,5.51601514700366,6.66718252163475
"36597_at",3.32192809488736,5.75622271284729,4.9174317553901,6.39763185410674,5.59604063267114,5.42256941086083,4.69655030107857,5.21140163741847,5.02901108665907,4.29792505250381,3.34056226902641,5.28835856219366,5.05224198118114,4.42559357765306,3.32192809488736,4.29130885982897,4.97452931248388,4.5033487351675,6.08852325661663,3.32192809488736,3.35895882583233,3.32192809488736,3.45811948117451,4.21878116778407,3.9126498648972,3.32192809488736,3.3305584000308,4.74038793246835
"36617_at",7.29186136958522,7.6844681178123,9.02475183781084,8.46479077326946,7.79863380155554,10.2224326745428,8.13108525957895,9.65842572848259,8.30446540928663,6.5050969750344,6.876516946565,10.0625858665113,7.21441626871103,7.75381844317354,8.34739990950854,8.08735675683242,6.16148463864166,6.00517539133194,7.31342726581369,7.0360636887437,9.4202550051012,7.98720715597523,5.4867143730307,8.60039613843149,6.33771109212829,7.89129766091913,7.59611519633453,8.6203298107717
"36618_g_at",5.88508622529017,6.46842040186455,7.72444563897583,7.10108273531935,6.47200029214035,9.34959085799715,6.95210055416844,8.85465024872943,6.8444860877578,4.60762622084549,5.12845838414693,8.98894025971161,5.69432306012539,6.6122050366949,7.34251918966061,6.91838623444635,4.90640961709402,4.16591193893569,5.88752527074159,5.72710360352266,8.32629464950915,7.06522762277562,4.46597446450407,7.68502906850355,5.34234139743155,6.65520869700463,6.3684191550814,7.63669711596041
"36630_at",5.00450139223494,4.96439863220318,5.59245703726808,5.31759350462347,6.65549494602162,6.43295940727611,3.32192809488736,4.51538446063695,3.32192809488736,3.9429835981871,5.8646814055726,3.32192809488736,3.32192809488736,5.31759350462347,3.32192809488736,3.32192809488736,3.41142624572647,3.71808758396052,3.89917563048051,4.22804904788446,4.99050111136325,4.32553033156756,3.85897561429202,3.32192809488736,3.73876783680019,4.85049941375812,3.32192809488736,5.59931779369823
"36644_at",8.2336196767597,3.32192809488736,8.72887286326344,5.11561593142811,3.32192809488736,7.31251996747495,8.17602351005528,9.03954968764663,7.0287901363499,5.76871365703049,8.27519333390221,3.32192809488736,7.97642092077082,6.35825558670513,4.85299758761332,6.92362461136832,3.32192809488736,4.92884403671257,5.32517051237605,4.42894634476948,4.631686366312,7.63488363677538,7.72832870671163,7.9183265980021,7.16842141085192,7.68741067864774,6.34287470840092,4.49313492230551
"36657_at",3.32192809488736,3.32192809488736,3.32192809488736,4.7273759385949,3.32192809488736,3.32192809488736,6.72982464363689,5.88264304936184,6.45450493755737,3.32192809488736,4.65535182861255,3.32192809488736,7.1000315147534,3.32192809488736,3.32192809488736,4.63749432520631,3.32192809488736,3.54720302475693,3.32192809488736,3.98093926608551,3.32192809488736,5.12101540096137,3.32192809488736,4.99186193055632,3.32192809488736,3.32192809488736,4.85549144310187,4.41886457739032
"36658_at",4.72246602447109,6.7351159559674,3.79493566280354,3.32192809488736,6.90929308582382,6.11103131238874,3.98276546258365,4.14730669878029,5.27947129564447,7.42660022616993,6.98891186495402,3.32192809488736,5.21334728173344,5.34091827027212,3.32192809488736,3.32192809488736,6.35579154675365,4.94906796585291,7.18755002806372,4.19927972133662,3.32192809488736,4.81762325751143,3.32192809488736,3.32192809488736,3.32192809488736,5.28946563095822,3.32192809488736,3.94485844580754
"36659_at",10.3272157887952,5.48349335128439,10.9350913656464,6.64947175718163,4.77346892790519,9.68585256960281,9.20906339534927,9.69076627263824,10.1546915513047,8.63234093015092,8.87725345387661,8.84683802724396,7.5958914937822,6.44972643325318,7.24507727535967,8.65888981844716,5.10517519226548,10.2447205993413,8.60373760252446,8.10841990987129,5.17232749165762,9.35435959126051,8.78384949167809,8.77613689588765,7.52997707390733,8.98493107276922,8.38404980679516,6.37068740680722
"36661_s_at",7.01903466936434,6.40292678058163,8.63984714591164,7.48252564076792,5.8569856897822,8.89433274227769,9.39694722007283,9.86186234005915,9.20298085829248,3.32192809488736,7.83162393682075,5.97521745704302,8.97996815814383,8.5050969750344,5.74685018309805,8.72897486977128,4.97819562968165,7.21033041353789,3.32192809488736,5.54997714277182,3.52105073690096,7.5957423394744,7.3151495622563,6.19908336951041,6.65391987311942,7.25682196896863,8.02530569801455,6.96358971990787
"36669_at",3.79701297783614,7.3539407510657,3.49569516262407,7.29709968583679,3.32192809488736,8.6006191436423,7.97905357668548,6.72451385311995,4.13257684267001,4.87282875953489,3.32192809488736,5.64241277290506,3.32192809488736,7.17861505911909,3.75488750216347,4.19140472885276,4.26228280642066,4.80529245560071,3.32192809488736,3.8011586560937,3.32192809488736,3.90014226035982,6.13729858092114,4.29865831556452,3.34340782229781,6.20945336562895,6.09782145517113,4.53667461756976
"36678_at",9.82924704292121,7.50644643815489,9.45651869842795,6.48397696323626,7.31261072298977,9.78144168250516,9.24913716155821,10.0509369652252,9.46681062622659,9.09755812718367,9.46107011403305,7.50064273606281,9.74352170003676,8.93026424523502,6.4178525148859,9.2012662799436,6.82043428407604,8.93557761023262,9.77794567069515,6.99491908871511,6.80555042521086,9.53064042683524,8.69244114734777,8.83731255552431,8.39955564728411,8.19859237299718,9.37888005300396,6.55596949459953
"36681_at",4.75488750216347,9.28738917966055,6.28854313265907,5.74765593293239,8.44103522367009,7.79064173076342,6.76234881564413,4.10601323762212,6.40803246613065,9.34163000932991,6.82565844493367,6.11873347576784,7.71073756833067,9.41612193065356,7.28447711781042,5.35297033824593,9.00216804822652,6.92931759491176,3.32192809488736,5.52919626799939,6.69446236346551,4.61706334388818,5.86170728658586,5.12639473762014,5.68060566620259,3.32192809488736,9.64609063583941,6.98834385241041
"36687_at",3.32192809488736,4.97039353791468,4.27276973243651,4.23112515787905,4.57773093149008,3.32192809488736,5.44128427192704,5.23112515787905,5.48639259427596,6.07681559705083,5.58916423669977,5.41751500288509,6.46287031226445,5.2137360959228,3.32192809488736,5.13996056954546,3.32192809488736,3.43562859405209,3.4995270242151,3.37851162325373,3.32192809488736,5.40429006444484,4.60703434594862,5.62117275268344,4.66106547980695,5.34766565630097,3.98823022306046,3.32192809488736
"36701_at",3.32192809488736,8.06479664591181,5.70293453197598,5.5978290978269,7.46874621375412,4.92076967302065,6.15643706844869,4.05571626351254,6.60659028037053,6.2807707701306,3.32192809488736,6.05441438791731,6.78070379396761,6.260590274731,5.14974711950468,3.88166461932035,6.6409679104499,5.14812063112396,5.17312743348066,5.2364926183813,5.52073652693764,3.32192809488736,3.32192809488736,3.32192809488736,5.83895176695194,3.6667565918848,3.85598969730848,6.53387477725855
"36703_at",5.456149034648,6.30578816681099,3.32192809488736,5.47346223623528,6.07360604057494,3.32192809488736,4.86789646399265,5.1407786557828,5.65906827484323,4.53169336086147,6.10139795218253,6.55704241526372,5.06177619758669,6.31469652565629,4.95419631038687,3.43429461795993,5.1647058401828,3.32192809488736,5.14649230697719,3.32192809488736,6.06824086131282,5.64789009105921,5.04832338653781,3.64385618977472,3.32192809488736,4.52857131887076,4.69041709553247,5.71644223684332
"36709_at",4.68369645430652,3.32192809488736,4.5341861390901,5.21295836272829,4.39369076418745,6.37816477987163,6.15502057835857,3.32192809488736,5.85049941375812,3.32192809488736,4.12845838414693,5.43862553808838,5.97956810009519,3.32192809488736,4.07895134139482,3.44360665147561,4.10181813422741,4.76818432477693,3.32192809488736,6.34127418369217,4.43762724831895,4.21645486514476,3.32192809488736,3.32192809488736,4.41345868800798,3.32192809488736,3.32192809488736,5.34553831007001
"36728_at",3.32192809488736,6.51680311744266,3.32192809488736,5.15015345524625,6.21101219348551,5.01703108052784,5.57712666130705,5.55765515472542,5.92860719930895,4.33628338786443,3.32192809488736,3.32192809488736,4.3819754785573,6.10559427579519,5.43629511983936,5.06824086131282,5.02547181462118,4.35755200461808,5.45220004940622,3.32192809488736,5.85299758761332,3.32192809488736,3.32192809488736,3.42223300068305,5.03474394932473,3.32192809488736,3.32192809488736,5.02591469875079
"36736_f_at",3.32192809488736,5.39163026151743,4.45022149589718,6.04439411935845,3.32192809488736,5.75835648293992,6.25682196896863,4.92504996472736,5.45680614923047,5.21529030565123,5.33449676839042,5.1122831085982,5.22650852980868,5.14934066928622,3.32192809488736,9.36785153448991,3.96716860753263,3.32192809488736,5.53884852074424,4.48735771531155,3.32192809488736,4.99412711400313,4.28318097894557,6.43312637620643,4.25398926623079,4.11353381959191,5.467605550083,4.41683974191283
"36750_at",3.32192809488736,7.4523648064487,3.32192809488736,3.61706334388818,6.87208998933479,4.02147972741045,4.07210580048042,3.32192809488736,3.32192809488736,6.39283257902094,3.32192809488736,3.32192809488736,4.03210084316702,5.83642913116165,3.64385618977472,3.32192809488736,5.69348695749933,3.32192809488736,3.41413553298445,4.29425313644451,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"36753_at",3.32192809488736,3.32192809488736,5.39882918244463,5.64673869830785,4.90689059560852,5.08023127201926,6.64255717959562,6.01836711554312,5.90014226035982,3.32192809488736,4.60999129521268,3.63691458035588,7.07510472220949,6.34091827027212,3.32192809488736,5.0746766862945,3.32192809488736,4.3110671022556,3.32192809488736,4.99095486039699,3.32192809488736,3.99819550315325,4.06177619758669,4.44426950241348,3.66562016406638,3.32192809488736,4.09085343045111,5.49409554494063
"36759_at",3.32192809488736,7.12505178270368,5.30669970727279,3.32192809488736,5.68453824857773,3.97452931248388,3.54596836910529,3.32192809488736,3.32192809488736,7.39823064248724,4.65992455840238,3.32192809488736,4.38956681176273,4.13586316536868,3.32192809488736,3.32192809488736,4.66618848987278,5.32300971061281,4.6724253419715,4.36876834909033,3.5957423394744,3.32192809488736,3.90207357931074,4.10768786931437,3.71918344048179,4.22032995487956,3.32192809488736,3.5837597536395
"36762_at",3.32192809488736,8.34176342132152,3.32192809488736,3.32192809488736,6.57440430902258,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.33485426933163,5.57561487761963,6.10643207781693,3.32192809488736,6.65949648015161,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
