"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR"
"614_at",7.61691636257881,6.22881869049588,3.32192809488736,3.32192809488736,4,3.32192809488736,3.32192809488736,5.8073549220576,3.32192809488736,3.32192809488736,6.24792751344359,4.52356195605701,3.70043971814109,3.32192809488736,4.08746284125034,3.32192809488736,3.32192809488736,6.4757334309664,3.32192809488736,7.97727992349992,3.4594316186373,3.32192809488736,3.32192809488736,4.8073549220576,6.71424551766612,6.18982455888002,8.30833903013941,4.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,8.17492568250068,6.84549005094437,3.32192809488736,7.59245703726808,5.35755200461808,4.4594316186373,6.2667865406949,3.32192809488736,3.32192809488736,5.12928301694497,3.32192809488736,6.93073733756289,4.32192809488736,6.14974711950468,8.24317398347295,6.79441586635011,6.95419631038687,5.4262647547021,7.95419631038687,5.90689059560852,9.53915881110803,5.75488750216347,4.4594316186373,5.75488750216347,7.56224242422107,4.8073549220576,10.0084286220706,5.83289001416474,4.52356195605701,9.07146236255662,5.64385618977472,7.12928301694497,5.93073733756289,9.36632221424582,3.32192809488736,6.44294349584873,3.32192809488736,9.27612440527424,7.64385618977472,5.75488750216347,6.04439411935845,9.19967234483636,10.3049216695817,4.58496250072116,6.24792751344359,7.72109918870718,4.16992500144231,7.89481776330794,5.58496250072116,3.32192809488736,8.38801728534514,9.28540221886225,4.24792751344359,6.2667865406949,8.19967234483636,9.15734693536284,5.88264304936184,3.32192809488736,5,10.8289298276515,3.32192809488736,6.06608919045777,10.3772105303886,8.98013957763916,6.71424551766612,5.32192809488736,4.52356195605701,8.67595703294175,3.32192809488736,5.61470984411521,9.12670447284319
"617_at",10.6269866144248,9.43254190038826,7.21916852046216,9.81538329581354,8.86418614465428,8.37068740680722,8.97441458980553,9.33091687811462,4.4594316186373,5.78135971352466,8.93369065495223,9.77643303244473,9.30833903013941,4.90689059560852,7.8008998999203,8.96866679319521,4.8073549220576,10.2726297849764,7.6724253419715,9.55650605467193,9.14974711950468,7.06608919045777,10.0834793273318,9.0389189892923,9.39660478118186,10.3454052467178,9.25266543245025,10.5127404628035,3.32192809488736,9.67948009950545,7.97154355395077,8.70043971814109,10.1421070573025,7.99435343685886,9.4898479604393,9.11113567023471,5.35755200461808,10.6008421143873,3.32192809488736,5.95419631038687,9.62753388447279,4.52356195605701,10.1885888457073,9.54109661534952,9.4262647547021,9.57175264350355,9.91886323727459,8.86418614465428,9.18487534290828,9.31741261376487,9.08746284125034,9.61286849729104,8.86418614465428,10.6229669447905,7.53915881110803,7.57742882803575,10.8788172846142,8.77478705960117,9.35755200461808,8.93663793900257,9.02790599656988,7.65105169117893,8.90689059560852,7.49185309632967,6.16992500144231,9.54882190845875,9.37937836707126,6.35755200461808,10.8548683832602,10.1910592145317,8.36632221424582,10.2969162068793,7.6724253419715,9.4898479604393,9.61102479730735,9.64565843240871,9.89026427702111,8.82336724004623,9.95564990752837,9.27379559921426,10.3320365483617,9.54689445988764,8.61102479730735,6.16992500144231,10.0320457269308,8.83605035505807,9.56224242422107,9.41996017784789,7.24792751344359,9.92035285541508,7.23840473932508,7.20945336562895,9.91587937883577,8.99435343685886,7.52356195605701,10.1382718001722,8.98868468677217,9.35755200461808,8.92481250360578,7.95419631038687,9.33539035469392,9.19967234483636
"503_at",6.86913111964429,7.12928301694497,6.4262647547021,6.18982455888002,6.49185309632967,6.24792751344359,6.24792751344359,6.70043971814109,3.32192809488736,4.85798099512757,6.62935662007961,5.93073733756289,7.01122725542325,5,6.33985000288462,3.32192809488736,3.32192809488736,6.3037807481771,6.3037807481771,7.39231742277876,7.56985560833095,3.32192809488736,6.70043971814109,6.6724253419715,6.84549005094437,6.83289001416474,6.52356195605701,6.5077946401987,7.31288295528436,6.62935662007961,6.52356195605701,6.82017896241519,7.02236781302845,6.4093909361377,6.59991284218713,6.64385618977472,6.62935662007961,5.93073733756289,6.58496250072116,6.35755200461808,7.16992500144231,3.32192809488736,7.15987133677839,7,6.88264304936184,7.04439411935845,7.14974711950468,7.76818432477693,6.74146698640115,7,6.91886323727459,7.13955135239879,5.88264304936184,6.08746284125034,7.18982455888002,5.12928301694497,6.68650052718322,7.54689445988764,7.12928301694497,6.62935662007961,6.53915881110803,7.22881869049588,6.32192809488736,6.89481776330794,6.52356195605701,6.71424551766612,6.7279204545632,5.16992500144231,6.64385618977472,6.55458885167764,6.61470984411521,7.09803208296053,6.12928301694497,6.97727992349992,7.4093909361377,7.03342300153745,7.44294349584873,7.32192809488736,6.55458885167764,6.33985000288462,5.6724253419715,6.75488750216347,6.55458885167764,6.18982455888002,6.90689059560852,6.4757334309664,6.74146698640115,7.15987133677839,6.7279204545632,6.52356195605701,7.31288295528436,6.37503943134692,7.15987133677839,6.97727992349992,6.65821148275179,6.78135971352466,6.64385618977472,8.40514146313634,7.4757334309664,7.66533591718518,7.65821148275179,7.05528243550119
"428_s_at",8.94895120044142,8.78790255939143,5.28540221886225,8.3037807481771,3.32192809488736,9.06608919045777,3.90689059560852,8.12412131182919,3.8073549220576,3.32192809488736,6.88264304936184,5.97727992349992,9.18487534290828,4.64385618977472,4.32192809488736,4.58496250072116,4.08746284125034,4.64385618977472,3.90689059560852,9.82017896241519,8.70390357344466,3.32192809488736,9.05799172275918,8.68299458368168,8.64024493622235,8.87344411251538,8.89784545600551,8.72109918870719,4.24792751344359,8.97154355395077,9.01680828768655,9.79116288855502,9.45121111183233,9.70043971814109,9.1006623390052,9.23122118071119,3.32192809488736,9.24792751344359,5.90689059560852,8.56224242422107,9.4594316186373,3.32192809488736,8.60362634498619,9.30149619498255,8.81378119121704,8.81057163474115,9.43671154213721,8.84862294042934,8.80413102118332,8.7714894695006,9.29691620687929,8.57742882803575,9.25974326369078,7.23840473932508,9.96578428466209,9.67419226814568,9.72451385311995,9.41996017784789,3.32192809488736,3.32192809488736,9.48179943166575,5.32192809488736,8.82972273508606,5.4594316186373,8.09803208296053,9.29920801838728,9.27612440527424,3.32192809488736,9.90839262077375,9.84235034341381,9.23840473932508,9.25738784269265,8.46352437327118,9.32192809488736,9.07414146275251,9.13185696060879,9.32192809488736,9.35974956032233,9.07681559705083,8.64024493622235,4.39231742277876,9.09275714091985,9.64925617751731,8.29001884693262,9.39874369193819,9.15734693536284,9.70908381255034,9.29462074889163,8.27612440527424,8.89481776330794,9.12928301694497,3.70043971814109,9.75988818322183,9.41151098801207,9.467605550083,9.09011241966429,8.95128471496697,8.74483383749955,7.60733031374961,8.38370429247405,8.25738784269265,9.11634396123747
"347_s_at",9.84877940646071,9.48381577726426,9.27844945822048,10.1661630826461,8.14465824283188,10.6017707884077,3.32192809488736,10.2911706993219,4.24792751344359,3.32192809488736,9.64385618977473,9.24555270625568,9.87190523765919,4,7.72109918870718,5.39231742277876,5.35755200461808,7.71424551766612,4.39231742277876,10.3966047811819,9.64205169292798,3.58496250072116,10.0361736125535,9.97584796800678,9.71252700043982,9.79441586635011,10.2008986050384,9.93957921431469,5.64385618977472,9.80574387215162,9.9614496943982,9.86418614465428,9.96722625883599,10.1611318829843,9.82177398197057,10.0794847838268,6.4594316186373,10.3003525603282,9.43462822763673,9.70043971814109,9.70735913208088,5.8073549220576,9.94397991434374,9.93663793900257,9.60547951806167,9.67419226814568,9.86573327085176,9.33315535031062,9.73301532168596,9.79766152585376,10.0647427647503,9.97297978606629,10.9158793788358,9.79441586635011,9.91587937883577,11.2360141919001,10.075479149488,9.94397991434374,3.58496250072116,8.43045255166553,10.2021238238305,8.96000193206808,10.3966047811819,9.33091687811462,10.5689061545021,10.7984718011016,10.3060616894283,5.24792751344359,10.0821490413539,10.1137421660492,10.609178738142,9.88569637333939,11.0613711926598,9.74819284958946,9.74146698640115,9.86263735755879,10.2562086885274,9.79441586635011,10.2021238238305,10.270295326472,4.24792751344359,9.63117705570398,10.2714630279044,9.90538700501813,9.876516946565,10.1111356702347,9.89481776330794,10.0112272554233,10.3652288492515,9.87344411251538,10.4706588740606,3.32192809488736,10.4019461239765,10.2842457498297,9.91139198784346,9.69348695749933,10.0808175276083,8.96866679319521,9.82813648419411,9.94836723158468,9.44708322620965,9.65463602852797
"326_i_at",8.53138146051631,8.67948009950545,7.8008998999203,8.97727992349992,7.16992500144231,9.45532722030456,3.32192809488736,9.12670447284319,3.32192809488736,3.32192809488736,8.75822321472672,8.38801728534514,9.03342300153745,3.32192809488736,7.32192809488736,3.32192809488736,4.39231742277876,7.22881869049588,3.32192809488736,9.85486838326024,8.49984588708321,3.32192809488736,8.73470962022584,8.64745842645492,8.61102479730735,8.74483383749955,8.8073549220576,8.4093909361377,3.32192809488736,8.4594316186373,8.58120058192496,8.4093909361377,8.63662462054365,8.74146698640115,8.76487159073609,9.07146236255662,4.8073549220576,9.51175265376738,8.00562454919388,8.61470984411521,8.84549005094438,3.32192809488736,8.79766152585376,8.62205181945638,8.53915881110803,8.45532722030456,8.39660478118186,8.49984588708321,8.37068740680722,8.7279204545632,9.09803208296053,8.78790255939143,9.38586240064146,8.4797802640291,8.70390357344466,10.0098286173681,8.51963625284321,9.04165915163721,3.32192809488736,7.29462074889163,9.12412131182919,7.49185309632967,9.319672120947,7.85798099512757,9.58120058192496,9.20701432017753,8,5.20945336562895,8.51963625284321,8.4797802640291,9.3264294871223,8.467605550083,9.59245703726808,8.41362792902417,8.41362792902417,8.75822321472672,8.80413102118332,8.83289001416474,8.83289001416474,8.5352753766208,3.32192809488736,8.29462074889163,9.07681559705083,8.71080643369935,8.57742882803575,9.13185696060879,8.98584193700334,8.6582114827518,8.96000193206808,8.54689445988764,9.37503943134693,5.08746284125034,9.24792751344359,9.3037807481771,8.61102479730735,8.21916852046216,8.58871463558226,8.37503943134693,8.65105169117893,8,8.40087943628218,8.16490692667569
"327_f_at",9.85813644957963,9.37503943134693,10.0498485494506,10.2538474849874,10.5439984501345,10.5420645422834,9.10852445677817,10.270295326472,4.52356195605701,7.07681559705083,10.2854022188622,9.97727992349992,9.56605403817109,6.55458885167764,9.27379559921426,9.15734693536284,4.32192809488736,9.71596199025514,7.70043971814109,10.1382718001722,9.32867492732795,3.32192809488736,9.64205169292798,9.60917873814198,9.51175265376738,9.78790255939143,9.82336724004623,10.0375469539622,4.16992500144231,9.52943055414615,9.51766938813381,9.43462822763673,9.56414948998573,9.7515440590891,9.52356195605701,9.7176764230664,9.84705734609134,10.0874628412503,9.43045255166553,9.4797802640291,9.43045255166553,5.39231742277876,9.82017896241519,9.53915881110803,9.10852445677817,9.21674585819531,9.4093909361377,9.2644426002266,9.31061278165953,9.49385544924082,9.96866679319521,9.66355810421727,10.5679560754155,9.85330955540367,9.74651432113846,10.7557221536423,9.82336724004623,9.68825030913318,9.81378119121704,10.0402897210257,10.0195907283579,10.1861142395416,10.1176431013891,10.0552824355012,10.8225708309502,10.4655664048094,9.71938882094208,8.31288295528435,9.67419226814568,9.95710204156229,10.3331553503106,9.58308276750293,10.7548875021635,9.57931593758001,9.4757334309664,9.5372184005386,9.69696752623429,9.66711154207503,9.8811139606751,9.9614496943982,9.58683978796183,9.29232163280204,9.98156728190301,9.78463484555752,9.54109661534952,9.79441586635011,9.78135971352466,9.59432460392485,10.0098286173681,9.83289001416474,10.2191685204622,6.91886323727459,10.1344263202209,9.83289001416474,9.65999589242998,9.41362792902417,9.60177078840771,9.06069593168755,9.67595703294175,8.93663793900257,9.47167521439204,9.12928301694497
"291_s_at",7.66177809777199,7.01122725542325,4.85798099512757,6.14974711950468,5.58496250072116,5.75488750216347,6.32192809488736,7.13955135239879,4.08746284125034,4.52356195605701,8.26209484537018,7.09803208296053,7,3.32192809488736,5.70043971814109,6.74146698640115,4.08746284125034,6.24792751344359,3.32192809488736,7.876516946565,7.55458885167764,3.32192809488736,7.44294349584873,6.44294349584873,7.96000193206808,7.36632221424582,7.53138146051631,6.24792751344359,4.64385618977472,8.10328780841202,6.06608919045777,7.04439411935845,6.84549005094437,5.20945336562895,7.78135971352466,6.56985560833095,5.04439411935845,6.79441586635011,4.24792751344359,4.39231742277876,6.44294349584873,5.85798099512757,6.33985000288462,6.7279204545632,6.70043971814109,7.21916852046216,7.56985560833095,7.94836723158468,6.94251450533924,6.68650052718322,8.09275714091985,7.85798099512757,7.76818432477693,8.26209484537018,8.06069593168755,7.49984588708321,7.57742882803575,8.22881869049588,5.88264304936184,7.37503943134692,8.4093909361377,6.94251450533924,7.48381577726426,6.08746284125034,7.29462074889163,7.35755200461808,7.97727992349992,4.8073549220576,8.23840473932508,8.10852445677817,7.64385618977472,8.08214904135387,7.52356195605701,8.15987133677839,8.37068740680722,8.06608919045777,7.7279204545632,7.62935662007961,7.83920378809694,7.36632221424582,6.75488750216347,8.36194377373524,7.39231742277876,4.32192809488736,8.29920801838728,7.38370429247405,8.05528243550119,7.75488750216347,7.40087943628218,7.467605550083,8.03342300153745,3.32192809488736,8.01122725542325,8.0389189892923,7.13955135239879,7.93663793900257,8.19475685442225,7.43462822763672,7.38370429247405,5.4262647547021,8.04439411935845,8.4797802640291
"279_at",6.06608919045777,7.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,3.32192809488736,5.08746284125034,3.32192809488736,5.64385618977472,5.12928301694497,3.90689059560852,8.07146236255662,6.2667865406949,3.32192809488736,5.16992500144231,6.2667865406949,4.16992500144231,3.32192809488736,4.4594316186373,7.4757334309664,3.32192809488736,5.83289001416474,6.82017896241519,5.88264304936184,5.83289001416474,4.95419631038687,4.85798099512757,3.32192809488736,8.12412131182919,8.70043971814109,8.17990909001493,7.56985560833095,5.85798099512757,6.8703647195834,7.66533591718518,4.4594316186373,5.08746284125034,7.7279204545632,8.32192809488736,5.52356195605701,6.4594316186373,6.62935662007961,8.40514146313634,8.91288933622996,5.93073733756289,7.29462074889163,8.77807712953536,7.78135971352466,8.48381577726426,5.88264304936184,8.42206476617281,3.32192809488736,4.64385618977472,5.52356195605701,3.4594316186373,6.37503943134692,7,3.32192809488736,4,6.76818432477693,5,7.39231742277876,4.24792751344359,3.8073549220576,4.24792751344359,7.03342300153745,3.70043971814109,7.18982455888002,5.97727992349992,5.88264304936184,7.8703647195834,3.90689059560852,8.52356195605701,7.60733031374961,7.88264304936184,7.78135971352466,7.73470962022584,7.64385618977472,5.78135971352466,3.32192809488736,7.97727992349992,6.28540221886225,7.36632221424582,7.35755200461808,8.4178525148859,7.76155123244448,7.03342300153745,7.98299357469431,6.88264304936184,5.35755200461808,3.32192809488736,5.70043971814109,7.91288933622996,8.2667865406949,8.81378119121704,8.57364718749332,7.4178525148859,7.85174904141606,5.85798099512757,8.2045711442492,8.02236781302845
"280_g_at",6.5438051759644,7.4093909361377,5.12928301694497,4.58496250072116,3.58496250072116,4.08746284125034,5.32192809488736,5.90689059560852,6.08746284125034,6.20945336562895,7.82017896241519,5.4594316186373,8.28540221886225,3.32192809488736,6.84549005094437,4.64385618977472,3.32192809488736,3.90689059560852,4.4594316186373,4.4594316186373,7.74146698640115,5.4262647547021,6.39231742277876,7.84549005094437,7.23840473932508,7.18982455888002,6.52356195605701,5.64385618977472,3.32192809488736,8.467605550083,9.02513956227851,8.43879185257826,7.8073549220576,6.3037807481771,7.35755200461808,7.8073549220576,5.93073733756289,6.12928301694497,8.69348695749933,8.56605403817109,6.04439411935845,4.85798099512757,6.75488750216347,8.49585502688717,8.70043971814109,6.10852445677817,7.65821148275179,8.94836723158468,7.85798099512757,8.4093909361377,6.39231742277876,8.81698362325538,4.08746284125034,6.84549005094437,6.56985560833095,4.08746284125034,7.14974711950468,7.28540221886225,4.16992500144231,6.52356195605701,7.65821148275179,5.4262647547021,7.93663793900257,5.32192809488736,5.12928301694497,5,7.92481250360578,5.4594316186373,7.83920378809694,7.04439411935845,6.58496250072116,8.39660478118186,3.70043971814109,8.82972273508606,8.06069593168755,8.10852445677817,8.51175265376738,7.98868468677217,8.27612440527424,7.05528243550119,5.20945336562895,8.18487534290828,6.22881869049588,8.09803208296053,7.71424551766612,8.44708322620965,8.02236781302845,7.02236781302845,8.16992500144231,7.22881869049588,6.12928301694497,5.52356195605701,6.06608919045777,7.73470962022584,8.29462074889163,8.49585502688717,8.73131903102506,7.53915881110803,7.99435343685886,5.7279204545632,8.30833903013941,8.17492568250068
"254_at",8.20799043323296,7.7279204545632,6.33985000288462,7.78790255939143,8.91886323727459,8.01122725542325,6.49185309632967,8.60733031374961,4.39231742277876,5.16992500144231,8.5274770060604,7.2667865406949,7.66533591718518,3.32192809488736,7.02236781302845,6.33985000288462,5.04439411935845,7.17990909001493,6.4093909361377,8.4594316186373,7.96000193206808,5.08746284125034,8.35755200461808,7.53138146051631,7.8073549220576,7.93663793900257,8.29001884693262,8.62205181945638,3.32192809488736,8.06608919045777,7.81378119121704,7.58496250072116,8.18487534290828,8.35755200461808,8.04984854945056,7.69348695749933,7.84549005094437,7.93663793900257,7.43462822763672,6.88264304936184,7.64385618977472,5.28540221886225,8.34872815423108,7.73470962022584,7.3037807481771,7.55458885167764,7.8073549220576,7.67948009950545,7.876516946565,7.77478705960117,8.67595703294175,8.62570884306447,8.55842071326866,8.51175265376738,8.467605550083,8.83920378809694,8.34429590791582,7.91886323727459,7.74819284958946,8.54689445988764,8.49984588708321,8.39660478118186,8.56985560833095,8.15987133677839,8.2336196767597,8.33091687811462,8.59245703726808,6.20945336562895,8.4178525148859,8.21431912080077,8.4757334309664,8.02790599656988,8.59618975614441,7.96000193206808,7.75488750216347,7.78135971352466,8.33985000288462,8.11894107272351,7.97727992349992,8.27612440527424,8.13442632022093,7.85798099512757,8.6582114827518,7.83920378809694,8.40514146313634,8.38801728534514,8.21431912080077,7.93073733756289,8.60362634498619,8.17990909001493,8.45121111183233,3.32192809488736,8.08746284125034,7.88874324889826,8.38801728534514,7.85798099512757,8.08214904135387,7.54689445988764,8.19967234483636,8.05528243550119,7.88874324889826,8.05528243550119
